ElementType,Label,Value,DeviceIdOrHostname,InterfaceName
DEVICE,Access-Pod,A1,SN-Campus-A-LEAF1
DEVICE,Access-Pod,A1,SN-Campus-A-LEAF2
DEVICE,Access-Pod,A2,SN-Campus-A-LEAF3
DEVICE,Access-Pod,A3,SN-Campus-A-SW1
DEVICE,Access-Pod,A3,SN-Campus-A-SW2
DEVICE,Access-Pod,A3,SN-Campus-A-SW3
DEVICE,Access-Pod,A3,SN-Campus-A-LEAF5
DEVICE,Access-Pod,A3,SN-Campus-A-LEAF6
DEVICE,Access-Pod,B1,SN-Campus-B-LEAF1
DEVICE,Access-Pod,B1,SN-Campus-B-LEAF2
DEVICE,Access-Pod,B2,SN-Campus-B-LEAF3
DEVICE,Access-Pod,B3,SN-Campus-B-LEAF5
DEVICE,Access-Pod,B3,SN-Campus-B-LEAF6
DEVICE,Access-Pod,B3,SN-Campus-B-SW1
DEVICE,Access-Pod,B3,SN-Campus-B-SW2
DEVICE,Access-Pod,B3,SN-Campus-B-SW3
DEVICE,Access-Pod,C1,SN-Campus-C-LEAF1
DEVICE,Access-Pod,C1,SN-Campus-C-LEAF2
DEVICE,Access-Pod,C2,SN-Campus-C-LEAF3
DEVICE,Access-Pod,C3,SN-Campus-C-SW2
DEVICE,Access-Pod,C3,SN-Campus-C-SW3
DEVICE,Access-Pod,C3,SN-Campus-C-LEAF5
DEVICE,Access-Pod,C3,SN-Campus-C-LEAF6
DEVICE,Access-Pod,C3,SN-Campus-C-SW1
DEVICE,Campus-Pod,A,SN-Campus-A-SPINE1
DEVICE,Campus-Pod,A,SN-Campus-A-LEAF3
DEVICE,Campus-Pod,A,SN-Campus-A-LEAF6
DEVICE,Campus-Pod,A,SN-Campus-A-SPINE2
DEVICE,Campus-Pod,A,SN-Campus-A-LEAF2
DEVICE,Campus-Pod,A,SN-Campus-A-LEAF5
DEVICE,Campus-Pod,A,SN-Campus-A-LEAF1
DEVICE,Campus-Pod,A,SN-Campus-A-SW1
DEVICE,Campus-Pod,A,SN-Campus-A-SW2
DEVICE,Campus-Pod,A,SN-Campus-A-SW3
DEVICE,Campus-Pod,B,SN-Campus-B-SW2
DEVICE,Campus-Pod,B,SN-Campus-B-LEAF2
DEVICE,Campus-Pod,B,SN-Campus-B-LEAF6
DEVICE,Campus-Pod,B,SN-Campus-B-LEAF1
DEVICE,Campus-Pod,B,SN-Campus-B-SW1
DEVICE,Campus-Pod,B,SN-Campus-B-SW3
DEVICE,Campus-Pod,B,SN-Campus-B-LEAF3
DEVICE,Campus-Pod,B,SN-Campus-B-LEAF5
DEVICE,Campus-Pod,B,SN-Campus-B-SPINE1
DEVICE,Campus-Pod,B,SN-Campus-B-SPINE2
DEVICE,Campus-Pod,C,SN-Campus-C-SPINE1
DEVICE,Campus-Pod,C,SN-Campus-C-LEAF6
DEVICE,Campus-Pod,C,SN-Campus-C-SW2
DEVICE,Campus-Pod,C,SN-Campus-C-LEAF1
DEVICE,Campus-Pod,C,SN-Campus-C-SPINE2
DEVICE,Campus-Pod,C,SN-Campus-C-LEAF3
DEVICE,Campus-Pod,C,SN-Campus-C-SW3
DEVICE,Campus-Pod,C,SN-Campus-C-LEAF5
DEVICE,Campus-Pod,C,SN-Campus-C-SW1
DEVICE,Campus-Pod,C,SN-Campus-C-LEAF2
DEVICE,Campus,ABC,SN-Campus-B-LEAF3
DEVICE,Campus,ABC,SN-Campus-A-SPINE2
DEVICE,Campus,ABC,SN-Campus-B-SW1
DEVICE,Campus,ABC,SN-Campus-C-LEAF5
DEVICE,Campus,ABC,SN-Campus-A-SW1
DEVICE,Campus,ABC,SN-Campus-C-LEAF1
DEVICE,Campus,ABC,SN-Campus-C-SW3
DEVICE,Campus,ABC,SN-Campus-B-SPINE2
DEVICE,Campus,ABC,SN-Campus-B-SW3
DEVICE,Campus,ABC,SN-Campus-B-SW2
DEVICE,Campus,ABC,SN-Campus-A-SPINE1
DEVICE,Campus,ABC,SN-Campus-A-LEAF2
DEVICE,Campus,ABC,SN-Campus-B-LEAF1
DEVICE,Campus,ABC,SN-Campus-B-LEAF2
DEVICE,Campus,ABC,SN-Campus-C-SPINE1
DEVICE,Campus,ABC,SN-Campus-C-LEAF3
DEVICE,Campus,ABC,SN-Campus-B-LEAF5
DEVICE,Campus,ABC,SN-Campus-C-SPINE2
DEVICE,Campus,ABC,SN-Campus-A-LEAF6
DEVICE,Campus,ABC,SN-Campus-B-LEAF6
DEVICE,Campus,ABC,SN-Campus-A-LEAF5
DEVICE,Campus,ABC,SN-Campus-C-LEAF2
DEVICE,Campus,ABC,SN-Campus-A-LEAF1
DEVICE,Campus,ABC,SN-Campus-C-LEAF6
DEVICE,Campus,ABC,SN-Campus-B-SPINE1
DEVICE,Campus,ABC,SN-Campus-C-SW2
DEVICE,Campus,ABC,SN-Campus-C-SW1
DEVICE,Campus,ABC,SN-Campus-A-SW2
DEVICE,Campus,ABC,SN-Campus-A-LEAF3
DEVICE,Campus,ABC,SN-Campus-A-SW3
DEVICE,Edge-Router-Domain,CAMPUS-A-SPINES,SN-Campus-A-SPINE2
DEVICE,Edge-Router-Domain,CAMPUS-A-SPINES,SN-Campus-A-SPINE1
