ElementType,Label,Value,DeviceIdOrHostname,InterfaceName
DEVICE,Access-Pod,A1,SN-A-LEAF2
DEVICE,Access-Pod,A1,SN-A-LEAF1
DEVICE,Access-Pod,A2,SN-A-LEAF3
DEVICE,Access-Pod,A3,SN-A-LEAF5
DEVICE,Access-Pod,A3,SN-A-SW2
DEVICE,Access-Pod,A3,SN-A-SW1
DEVICE,Access-Pod,A3,SN-A-SW3
DEVICE,Access-Pod,A3,SN-A-LEAF6
DEVICE,Access-Pod,B1,SN-B-LEAF2
DEVICE,Access-Pod,B1,SN-B-LEAF1
DEVICE,Access-Pod,B2,SN-B-LEAF3
DEVICE,Access-Pod,B3,SN-B-SW3
DEVICE,Access-Pod,B3,SN-B-SW2
DEVICE,Access-Pod,B3,SN-B-SW1
DEVICE,Access-Pod,B3,SN-B-LEAF6
DEVICE,Access-Pod,B3,SN-B-LEAF5
DEVICE,Access-Pod,C1,SN-C-LEAF2
DEVICE,Access-Pod,C1,SN-C-LEAF1
DEVICE,Access-Pod,C2,SN-C-LEAF3
DEVICE,Access-Pod,C3,SN-C-SW3
DEVICE,Access-Pod,C3,SN-C-LEAF6
DEVICE,Access-Pod,C3,SN-C-LEAF5
DEVICE,Access-Pod,C3,SN-C-SW1
DEVICE,Access-Pod,C3,SN-C-SW2
DEVICE,Campus-Pod,A,SN-A-LEAF3
DEVICE,Campus-Pod,A,SN-A-SW1
DEVICE,Campus-Pod,A,SN-A-LEAF2
DEVICE,Campus-Pod,A,SN-A-SPINE2
DEVICE,Campus-Pod,A,SN-A-SW3
DEVICE,Campus-Pod,A,SN-A-SW2
DEVICE,Campus-Pod,A,SN-A-LEAF6
DEVICE,Campus-Pod,A,SN-A-SPINE1
DEVICE,Campus-Pod,A,SN-A-LEAF5
DEVICE,Campus-Pod,A,SN-A-LEAF1
DEVICE,Campus-Pod,B,SN-B-LEAF1
DEVICE,Campus-Pod,B,SN-B-SW2
DEVICE,Campus-Pod,B,SN-B-SPINE1
DEVICE,Campus-Pod,B,SN-B-LEAF6
DEVICE,Campus-Pod,B,SN-B-SPINE2
DEVICE,Campus-Pod,B,SN-B-SW1
DEVICE,Campus-Pod,B,SN-B-LEAF3
DEVICE,Campus-Pod,B,SN-B-SW3
DEVICE,Campus-Pod,B,SN-B-LEAF2
DEVICE,Campus-Pod,B,SN-B-LEAF5
DEVICE,Campus-Pod,C,SN-C-SPINE2
DEVICE,Campus-Pod,C,SN-C-SW2
DEVICE,Campus-Pod,C,SN-C-LEAF6
DEVICE,Campus-Pod,C,SN-C-LEAF1
DEVICE,Campus-Pod,C,SN-C-LEAF5
DEVICE,Campus-Pod,C,SN-C-LEAF2
DEVICE,Campus-Pod,C,SN-C-SW3
DEVICE,Campus-Pod,C,SN-C-LEAF3
DEVICE,Campus-Pod,C,SN-C-SW1
DEVICE,Campus-Pod,C,SN-C-SPINE1
DEVICE,Campus,ABC,SN-B-SW3
DEVICE,Campus,ABC,SN-A-LEAF5
DEVICE,Campus,ABC,SN-B-SW2
DEVICE,Campus,ABC,SN-C-LEAF3
DEVICE,Campus,ABC,SN-C-SPINE2
DEVICE,Campus,ABC,SN-B-LEAF3
DEVICE,Campus,ABC,SN-B-LEAF1
DEVICE,Campus,ABC,SN-C-SW2
DEVICE,Campus,ABC,SN-B-SW1
DEVICE,Campus,ABC,SN-C-SW3
DEVICE,Campus,ABC,SN-A-LEAF6
DEVICE,Campus,ABC,SN-C-SW1
DEVICE,Campus,ABC,SN-B-LEAF2
DEVICE,Campus,ABC,SN-A-SPINE1
DEVICE,Campus,ABC,SN-B-LEAF6
DEVICE,Campus,ABC,SN-A-SPINE2
DEVICE,Campus,ABC,SN-C-LEAF5
DEVICE,Campus,ABC,SN-A-LEAF3
DEVICE,Campus,ABC,SN-A-LEAF2
DEVICE,Campus,ABC,SN-A-SW1
DEVICE,Campus,ABC,SN-A-SW3
DEVICE,Campus,ABC,SN-A-SW2
DEVICE,Campus,ABC,SN-B-LEAF5
DEVICE,Campus,ABC,SN-C-SPINE1
DEVICE,Campus,ABC,SN-A-LEAF1
DEVICE,Campus,ABC,SN-B-SPINE1
DEVICE,Campus,ABC,SN-C-LEAF6
DEVICE,Campus,ABC,SN-C-LEAF1
DEVICE,Campus,ABC,SN-B-SPINE2
DEVICE,Campus,ABC,SN-C-LEAF2
DEVICE,Edge-Router-Domain,A-SPINES,SN-A-SPINE2
DEVICE,Edge-Router-Domain,A-SPINES,SN-A-SPINE1
DEVICE,Edge-Router-Domain,CAMPUS-A-SPINES,SN-A-SPINE2
DEVICE,Edge-Router-Domain,CAMPUS-A-SPINES,SN-A-SPINE1
