ElementType,Label,Value,DeviceIdOrHostname,InterfaceName
DEVICE,Switch-Group,Campus1,F2168EA8F1CE6812EC0BE6937CAE8A9C
DEVICE,Switch-Group,Campus1,59713B4DD921228883414E230589C755
DEVICE,Switch-Group,Campus1,C9B670892B53FDC31CEC1BDAD2668E92
DEVICE,Switch-Group,Campus2,E9A4BE7FBA50F2967B87E2FD8643CE22
DEVICE,Switch-Group,Campus2,4D9C1FFFDBF8744059DDC107C08F0513
DEVICE,Switch-Group,Campus2,FCCC195BEABB1B6C09A1B342CA831A2B
DEVICE,Switch-Group,Campus2,DFE7FE21F78BA4C5FCF03CB3E8D837EC
DEVICE,Switch-Group,Campus2,BB13363EAF0F77D87D12E8AB78542790
DEVICE,Switch-Group,L3DC_End_Devices,2D9250F762B67C38FACAC7A27853401A
DEVICE,router_bgp.as,65000,433AD80F311A46CE26C34012C05E9714
DEVICE,router_bgp.as,65000,54814A3FC3EDD8610AF41015CF093055
DEVICE,router_bgp.as,65001,5B43A61E50CD1D472755A286BC30A92D
DEVICE,router_bgp.as,65001,5BC2F4EE4D0BCD68EBF7DE5C034C8F7E
DEVICE,router_bgp.as,65009,2D9250F762B67C38FACAC7A27853401A
DEVICE,router_bgp.as,7,5F25F4C27186651AB03E3940D74881AA
DEVICE,router_bgp.as,7,FCCC195BEABB1B6C09A1B342CA831A2B
DEVICE,router_bgp.as,7,DFE7FE21F78BA4C5FCF03CB3E8D837EC
DEVICE,router_bgp.as,7,F2168EA8F1CE6812EC0BE6937CAE8A9C
DEVICE,router_bgp.as,7,C9B670892B53FDC31CEC1BDAD2668E92
DEVICE,Spine-Number,1,433AD80F311A46CE26C34012C05E9714
DEVICE,Spine-Number,2,54814A3FC3EDD8610AF41015CF093055
DEVICE,DC-Pod,1,5B43A61E50CD1D472755A286BC30A92D
DEVICE,DC-Pod,1,433AD80F311A46CE26C34012C05E9714
DEVICE,DC-Pod,1,54814A3FC3EDD8610AF41015CF093055
DEVICE,DC-Pod,1,5BC2F4EE4D0BCD68EBF7DE5C034C8F7E
DEVICE,DC-Pod,1,2D9250F762B67C38FACAC7A27853401A
DEVICE,mlag_configuration.peer_link,Port-Channel2000
DEVICE,Leaf-Domain,2,5B43A61E50CD1D472755A286BC30A92D
DEVICE,Leaf-Domain,5,5BC2F4EE4D0BCD68EBF7DE5C034C8F7E
DEVICE,Leaf-Domain,9,2D9250F762B67C38FACAC7A27853401A
DEVICE,NodeId,1,433AD80F311A46CE26C34012C05E9714
DEVICE,NodeId,2,54814A3FC3EDD8610AF41015CF093055
DEVICE,NodeId,3,5B43A61E50CD1D472755A286BC30A92D
DEVICE,NodeId,4,5BC2F4EE4D0BCD68EBF7DE5C034C8F7E
DEVICE,NodeId,5,2D9250F762B67C38FACAC7A27853401A
DEVICE,router_bgp.router_id,11.11.11.11,F2168EA8F1CE6812EC0BE6937CAE8A9C
DEVICE,router_bgp.router_id,6.6.6.6,FCCC195BEABB1B6C09A1B342CA831A2B
DEVICE,router_bgp.router_id,1.1.1.1,5F25F4C27186651AB03E3940D74881AA
DEVICE,router_bgp.router_id,172.16.0.5,5B43A61E50CD1D472755A286BC30A92D
DEVICE,router_bgp.router_id,172.16.0.6,5BC2F4EE4D0BCD68EBF7DE5C034C8F7E
DEVICE,router_bgp.router_id,172.16.0.7,2D9250F762B67C38FACAC7A27853401A
DEVICE,router_bgp.router_id,13.13.13.13,C9B670892B53FDC31CEC1BDAD2668E92
DEVICE,router_bgp.router_id,172.16.0.1,433AD80F311A46CE26C34012C05E9714
DEVICE,router_bgp.router_id,172.16.0.2,54814A3FC3EDD8610AF41015CF093055
DEVICE,router_bgp.router_id,8.8.8.8,DFE7FE21F78BA4C5FCF03CB3E8D837EC
DEVICE,Campus-Pod,12,59713B4DD921228883414E230589C755
DEVICE,Campus-Pod,14,BB13363EAF0F77D87D12E8AB78542790
DEVICE,Campus-Pod,15,E9A4BE7FBA50F2967B87E2FD8643CE22
DEVICE,Campus-Pod,18,4D9C1FFFDBF8744059DDC107C08F0513
DEVICE,Campus,Ex8-Campus-eos11-eos12-eos13,F2168EA8F1CE6812EC0BE6937CAE8A9C
DEVICE,Campus,Ex8-Campus-eos11-eos12-eos13,59713B4DD921228883414E230589C755
DEVICE,Campus,Ex8-Campus-eos11-eos12-eos13,C9B670892B53FDC31CEC1BDAD2668E92
DEVICE,Campus,Ex8-Campus-eos6-eos8-eos14-eos15-eos18,FCCC195BEABB1B6C09A1B342CA831A2B
